fecha,price_close
Aug 23 2017,2444.04
Aug 22 2017,2452.51
Aug 21 2017,2428.37
Aug 18 2017,2425.55
Aug 17 2017,2430.01
Aug 16 2017,2468.11
Aug 15 2017,2464.61
Aug 14 2017,2465.84
Aug 11 2017,2441.32
Aug 10 2017,2438.21
Aug 09 2017,2474.02
Aug 08 2017,2474.92
Aug 07 2017,2480.91
Aug 04 2017,2476.83
Aug 03 2017,2472.16
Aug 02 2017,2477.57
Aug 01 2017,2476.35
Jul 31 2017,2470.30
Jul 28 2017,2472.10
Jul 27 2017,2475.42
Jul 26 2017,2477.83
Jul 25 2017,2477.13
Jul 24 2017,2469.91
Jul 21 2017,2472.54
Jul 20 2017,2473.45
Jul 19 2017,2473.83
Jul 18 2017,2460.61
Jul 17 2017,2459.14
Jul 14 2017,2459.27
Jul 13 2017,2447.83
Jul 12 2017,2443.25
Jul 11 2017,2425.53
Jul 10 2017,2427.43
Jul 07 2017,2425.18
Jul 06 2017,2409.75
Jul 05 2017,2432.54
Jul 03 2017,2429.01
Jun 30 2017,2423.41
Jun 29 2017,2419.70
Jun 28 2017,2440.69
Jun 27 2017,2419.38
Jun 26 2017,2439.07
Jun 23 2017,2438.30
Jun 22 2017,2434.50
Jun 21 2017,2435.61
Jun 20 2017,2437.03
Jun 19 2017,2453.46
Jun 16 2017,2433.15
Jun 15 2017,2432.46
Jun 14 2017,2437.92
Jun 13 2017,2440.35
Jun 12 2017,2429.39
Jun 09 2017,2431.77
Jun 08 2017,2433.79
Jun 07 2017,2433.14
Jun 06 2017,2429.33
Jun 05 2017,2436.10
Jun 02 2017,2439.07
Jun 01 2017,2430.06
May 31 2017,2411.80
May 30 2017,2412.91
May 26 2017,2415.82
May 25 2017,2415.07
May 24 2017,2404.39
May 23 2017,2398.42
May 22 2017,2394.02
May 19 2017,2381.73
May 18 2017,2365.72
May 17 2017,2357.03
May 16 2017,2400.67
May 15 2017,2402.32
May 12 2017,2390.90
May 11 2017,2394.44
May 10 2017,2399.63
May 09 2017,2396.92
May 08 2017,2399.38
May 05 2017,2399.29
May 04 2017,2389.52
May 03 2017,2388.13
May 02 2017,2391.17
May 01 2017,2388.33
Apr 28 2017,2384.20
Apr 27 2017,2388.77
Apr 26 2017,2387.45
Apr 25 2017,2388.61
Apr 24 2017,2374.15
Apr 21 2017,2348.69
Apr 20 2017,2355.84
Apr 19 2017,2338.17
Apr 18 2017,2342.19
Apr 17 2017,2349.01
Apr 13 2017,2328.95
Apr 12 2017,2344.93
Apr 11 2017,2353.78
Apr 10 2017,2357.16
Apr 07 2017,2355.54
Apr 06 2017,2357.49
Apr 05 2017,2352.95
Apr 04 2017,2360.16
Apr 03 2017,2358.84
Mar 31 2017,2362.72
Mar 30 2017,2368.06
Mar 29 2017,2361.13
Mar 28 2017,2358.57
Mar 27 2017,2341.59
Mar 24 2017,2343.98
Mar 23 2017,2345.96
Mar 22 2017,2348.45
Mar 21 2017,2344.02
Mar 20 2017,2373.47
Mar 17 2017,2378.25
Mar 16 2017,2381.38
Mar 15 2017,2385.26
Mar 14 2017,2365.45
Mar 13 2017,2373.47
Mar 10 2017,2372.60
Mar 09 2017,2364.87
Mar 08 2017,2362.98
Mar 07 2017,2368.39
Mar 06 2017,2375.31
Mar 03 2017,2383.12
Mar 02 2017,2381.92
Mar 01 2017,2395.96
Feb 28 2017,2363.64
Feb 27 2017,2369.75
Feb 24 2017,2367.34
Feb 23 2017,2363.81
Feb 22 2017,2362.82
Feb 21 2017,2365.38
Feb 17 2017,2351.16
Feb 16 2017,2347.22
Feb 15 2017,2349.25
Feb 14 2017,2337.58
Feb 13 2017,2328.25
Feb 10 2017,2316.10
Feb 09 2017,2307.87
Feb 08 2017,2294.67
Feb 07 2017,2293.08
Feb 06 2017,2292.56
Feb 03 2017,2297.42
Feb 02 2017,2280.85
Feb 01 2017,2279.55
Jan 31 2017,2278.87
Jan 30 2017,2280.90
Jan 27 2017,2294.69
Jan 26 2017,2296.68
Jan 25 2017,2298.37
Jan 24 2017,2280.07
Jan 23 2017,2265.20
Jan 20 2017,2271.31
Jan 19 2017,2263.69
Jan 18 2017,2271.89
Jan 17 2017,2267.89
Jan 13 2017,2274.64
Jan 12 2017,2270.44
Jan 11 2017,2275.32
Jan 10 2017,2268.90
Jan 09 2017,2268.90
Jan 06 2017,2276.98
Jan 05 2017,2269.00
Jan 04 2017,2270.75
Jan 03 2017,2257.83
Dec 30 2016,2238.83
Dec 29 2016,2249.26
Dec 28 2016,2249.92
Dec 27 2016,2268.88
Dec 23 2016,2263.79
Dec 22 2016,2260.96
Dec 21 2016,2265.18
Dec 20 2016,2270.76
Dec 19 2016,2262.53
Dec 16 2016,2258.07
Dec 15 2016,2262.03
Dec 14 2016,2253.28
Dec 13 2016,2271.72
Dec 12 2016,2256.96
Dec 09 2016,2259.53
Dec 08 2016,2246.19
Dec 07 2016,2241.35
Dec 06 2016,2212.23
Dec 05 2016,2204.71
Dec 02 2016,2191.95
Dec 01 2016,2191.08
Nov 30 2016,2198.81
Nov 29 2016,2204.66
Nov 28 2016,2201.72
Nov 25 2016,2213.35
Nov 23 2016,2204.72
Nov 22 2016,2202.94
Nov 21 2016,2198.18
Nov 18 2016,2181.90
Nov 17 2016,2187.12
Nov 16 2016,2176.94
Nov 15 2016,2180.39
Nov 14 2016,2164.20
Nov 11 2016,2164.45
Nov 10 2016,2167.48
Nov 09 2016,2163.26
Nov 08 2016,2139.56
Nov 07 2016,2131.52
Nov 04 2016,2085.18
Nov 03 2016,2088.66
Nov 02 2016,2097.94
Nov 01 2016,2111.72
Oct 31 2016,2126.15
Oct 28 2016,2126.41
Oct 27 2016,2133.04
Oct 26 2016,2139.43
Oct 25 2016,2143.16
Oct 24 2016,2151.33
Oct 21 2016,2141.16
Oct 20 2016,2141.34
Oct 19 2016,2144.29
Oct 18 2016,2139.60
Oct 17 2016,2126.50
Oct 14 2016,2132.98
Oct 13 2016,2132.55
Oct 12 2016,2139.18
Oct 11 2016,2136.73
Oct 10 2016,2163.66
Oct 07 2016,2153.74
Oct 06 2016,2160.77
Oct 05 2016,2159.73
Oct 04 2016,2150.49
Oct 03 2016,2161.20
Sep 30 2016,2168.27
Sep 29 2016,2151.13
Sep 28 2016,2171.37
Sep 27 2016,2159.93
Sep 26 2016,2146.10
Sep 23 2016,2164.69
Sep 22 2016,2177.18
Sep 21 2016,2163.12
Sep 20 2016,2139.76
Sep 19 2016,2139.12
Sep 16 2016,2139.16
Sep 15 2016,2147.26
Sep 14 2016,2125.77
Sep 13 2016,2127.02
Sep 12 2016,2159.04
Sep 09 2016,2127.81
Sep 08 2016,2181.30
Sep 07 2016,2186.16
Sep 06 2016,2186.48
Sep 02 2016,2179.98
Sep 01 2016,2170.86
Aug 31 2016,2170.95
Aug 30 2016,2176.12
Aug 29 2016,2180.38
Aug 26 2016,2169.04
Aug 25 2016,2172.47
Aug 24 2016,2175.44
Aug 23 2016,2186.90
Aug 22 2016,2182.64
Aug 19 2016,2183.87
Aug 18 2016,2187.02
Aug 17 2016,2182.22
Aug 16 2016,2178.15
Aug 15 2016,2190.15
Aug 12 2016,2184.05
Aug 11 2016,2185.79
Aug 10 2016,2175.49
Aug 09 2016,2181.74
Aug 08 2016,2180.89
Aug 05 2016,2182.87
Aug 04 2016,2164.25
Aug 03 2016,2163.79
Aug 02 2016,2157.03
Aug 01 2016,2170.84
Jul 29 2016,2173.60
Jul 28 2016,2170.06
Jul 27 2016,2166.58
Jul 26 2016,2169.18
Jul 25 2016,2168.48
Jul 22 2016,2175.03
Jul 21 2016,2165.17
Jul 20 2016,2173.02
Jul 19 2016,2163.78
Jul 18 2016,2166.89
Jul 15 2016,2161.74
Jul 14 2016,2163.75
Jul 13 2016,2152.43
Jul 12 2016,2152.14
Jul 11 2016,2137.16
Jul 08 2016,2129.90
Jul 07 2016,2097.90
Jul 06 2016,2099.73
Jul 05 2016,2088.55
Jul 01 2016,2102.95
Jun 30 2016,2098.86
Jun 29 2016,2070.77
Jun 28 2016,2036.09
Jun 27 2016,2000.54
Jun 24 2016,2037.41
Jun 23 2016,2113.32
Jun 22 2016,2085.45
Jun 21 2016,2088.90
Jun 20 2016,2083.25
Jun 17 2016,2071.22
Jun 16 2016,2077.99
Jun 15 2016,2071.50
Jun 14 2016,2075.32
Jun 13 2016,2079.06
Jun 10 2016,2096.07
Jun 09 2016,2115.48
Jun 08 2016,2119.12
Jun 07 2016,2112.13
Jun 06 2016,2109.41
Jun 03 2016,2099.13
Jun 02 2016,2105.26
Jun 01 2016,2099.33
May 31 2016,2096.95
May 27 2016,2099.06
May 26 2016,2090.10
May 25 2016,2090.54
May 24 2016,2076.06
May 23 2016,2048.04
May 20 2016,2052.32
May 19 2016,2040.04
May 18 2016,2047.63
May 17 2016,2047.21
May 16 2016,2066.66
May 13 2016,2046.61
May 12 2016,2064.11
May 11 2016,2064.46
May 10 2016,2084.39
May 09 2016,2058.69
May 06 2016,2057.14
May 05 2016,2050.63
May 04 2016,2051.12
May 03 2016,2063.37
May 02 2016,2081.43
Apr 29 2016,2065.30
Apr 28 2016,2075.81
Apr 27 2016,2095.15
Apr 26 2016,2091.70
Apr 25 2016,2087.79
Apr 22 2016,2091.58
Apr 21 2016,2091.48
Apr 20 2016,2102.40
Apr 19 2016,2100.80
Apr 18 2016,2094.34
Apr 15 2016,2080.73
Apr 14 2016,2082.78
Apr 13 2016,2082.42
Apr 12 2016,2061.72
Apr 11 2016,2041.99
Apr 08 2016,2047.60
Apr 07 2016,2041.91
Apr 06 2016,2066.66
Apr 05 2016,2045.17
Apr 04 2016,2066.13
Apr 01 2016,2072.78
Mar 31 2016,2059.74
Mar 30 2016,2063.95
Mar 29 2016,2055.01
Mar 28 2016,2037.05
Mar 24 2016,2035.94
Mar 23 2016,2036.71
Mar 22 2016,2049.80
Mar 21 2016,2051.60
Mar 18 2016,2049.58
Mar 17 2016,2040.59
Mar 16 2016,2027.22
Mar 15 2016,2015.93
Mar 14 2016,2019.64
Mar 11 2016,2022.19
Mar 10 2016,1989.57
Mar 09 2016,1989.26
Mar 08 2016,1979.26
Mar 07 2016,2001.76
Mar 04 2016,1999.99
Mar 03 2016,1993.40
Mar 02 2016,1986.45
Mar 01 2016,1978.35
Feb 29 2016,1932.23
Feb 26 2016,1948.05
Feb 25 2016,1951.70
Feb 24 2016,1929.80
Feb 23 2016,1921.27
Feb 22 2016,1945.50
Feb 19 2016,1917.78
Feb 18 2016,1917.83
Feb 17 2016,1926.82
Feb 16 2016,1895.58
Feb 12 2016,1864.78
Feb 11 2016,1829.08
Feb 10 2016,1851.86
Feb 09 2016,1852.21
Feb 08 2016,1853.44
Feb 05 2016,1880.05
Feb 04 2016,1915.45
Feb 03 2016,1912.53
Feb 02 2016,1903.03
Feb 01 2016,1939.38
Jan 29 2016,1940.24
Jan 28 2016,1893.36
Jan 27 2016,1882.95
Jan 26 2016,1903.63
Jan 25 2016,1877.08
Jan 22 2016,1906.90
Jan 21 2016,1868.99
Jan 20 2016,1859.33
Jan 19 2016,1881.33
Jan 15 2016,1880.33
Jan 14 2016,1921.84
Jan 13 2016,1890.28
Jan 12 2016,1938.68
Jan 11 2016,1923.67
Jan 08 2016,1922.03
Jan 07 2016,1943.09
Jan 06 2016,1990.26
Jan 05 2016,2016.71
Jan 04 2016,2012.66
Dec 31 2015,2043.94
Dec 30 2015,2063.36
Dec 29 2015,2078.36
Dec 28 2015,2056.50
Dec 24 2015,2060.99
Dec 23 2015,2064.29
Dec 22 2015,2038.97
Dec 21 2015,2021.15
Dec 18 2015,2005.55
Dec 17 2015,2041.89
Dec 16 2015,2073.07
Dec 15 2015,2043.41
Dec 14 2015,2021.94
Dec 11 2015,2012.37
Dec 10 2015,2052.23
Dec 09 2015,2047.62
Dec 08 2015,2063.59
Dec 07 2015,2077.07
Dec 04 2015,2091.69
Dec 03 2015,2049.62
Dec 02 2015,2079.51
Dec 01 2015,2102.63
Nov 30 2015,2080.41
Nov 27 2015,2090.11
Nov 25 2015,2088.87
Nov 24 2015,2089.14
Nov 23 2015,2086.59
Nov 20 2015,2089.17
Nov 19 2015,2081.24
Nov 18 2015,2083.58
Nov 17 2015,2050.44
Nov 16 2015,2053.19
Nov 13 2015,2023.04
Nov 12 2015,2045.97
Nov 11 2015,2075.00
Nov 10 2015,2081.72
Nov 09 2015,2078.58
Nov 06 2015,2099.20
Nov 05 2015,2099.93
Nov 04 2015,2102.31
Nov 03 2015,2109.79
Nov 02 2015,2104.05
Oct 30 2015,2079.36
Oct 29 2015,2089.41
Oct 28 2015,2090.35
Oct 27 2015,2065.89
Oct 26 2015,2071.18
Oct 23 2015,2075.15
Oct 22 2015,2052.51
Oct 21 2015,2018.94
Oct 20 2015,2030.77
Oct 19 2015,2033.66
Oct 16 2015,2033.11
Oct 15 2015,2023.86
Oct 14 2015,1994.24
Oct 13 2015,2003.69
Oct 12 2015,2017.46
Oct 09 2015,2014.89
Oct 08 2015,2013.43
Oct 07 2015,1995.83
Oct 06 2015,1979.92
Oct 05 2015,1987.05
Oct 02 2015,1951.36
Oct 01 2015,1923.82
Sep 30 2015,1920.03
Sep 29 2015,1884.09
Sep 28 2015,1881.77
Sep 25 2015,1931.34
Sep 24 2015,1932.24
Sep 23 2015,1938.76
Sep 22 2015,1942.74
Sep 21 2015,1966.97
Sep 18 2015,1958.03
Sep 17 2015,1990.20
Sep 16 2015,1995.31
Sep 15 2015,1978.09
Sep 14 2015,1953.03
Sep 11 2015,1961.05
Sep 10 2015,1952.29
Sep 09 2015,1942.04
Sep 08 2015,1969.41
Sep 04 2015,1921.22
Sep 03 2015,1951.13
Sep 02 2015,1948.86
Sep 01 2015,1913.85
Aug 31 2015,1972.18
Aug 28 2015,1988.87
Aug 27 2015,1987.66
Aug 26 2015,1940.51
Aug 25 2015,1867.61
Aug 24 2015,1893.21
Aug 21 2015,1970.89
Aug 20 2015,2035.73
Aug 19 2015,2079.61
Aug 18 2015,2096.92
Aug 17 2015,2102.44
Aug 14 2015,2091.54
Aug 13 2015,2083.39
Aug 12 2015,2086.05
Aug 11 2015,2084.07
Aug 10 2015,2104.18
Aug 07 2015,2077.57
Aug 06 2015,2083.56
Aug 05 2015,2099.84
Aug 04 2015,2093.32
Aug 03 2015,2098.04
Jul 31 2015,2103.84
Jul 30 2015,2108.63
Jul 29 2015,2108.57
Jul 28 2015,2093.25
Jul 27 2015,2067.64
Jul 24 2015,2079.65
Jul 23 2015,2102.15
Jul 22 2015,2114.15
Jul 21 2015,2119.21
Jul 20 2015,2128.28
Jul 17 2015,2126.64
Jul 16 2015,2124.29
Jul 15 2015,2107.40
Jul 14 2015,2108.95
Jul 13 2015,2099.60
Jul 10 2015,2076.62
Jul 09 2015,2051.31
Jul 08 2015,2046.68
Jul 07 2015,2081.34
Jul 06 2015,2068.76
Jul 02 2015,2076.78
Jul 01 2015,2077.42
Jun 30 2015,2063.11
Jun 29 2015,2057.64
Jun 26 2015,2101.49
Jun 25 2015,2102.31
Jun 24 2015,2108.58
Jun 23 2015,2124.20
Jun 22 2015,2122.85
Jun 19 2015,2109.99
Jun 18 2015,2121.24
Jun 17 2015,2100.44
Jun 16 2015,2096.29
Jun 15 2015,2084.43
Jun 12 2015,2094.11
Jun 11 2015,2108.86
Jun 10 2015,2105.20
Jun 09 2015,2080.15
Jun 08 2015,2079.28
Jun 05 2015,2092.83
Jun 04 2015,2095.84
Jun 03 2015,2114.07
Jun 02 2015,2109.60
Jun 01 2015,2111.73
May 29 2015,2107.39
May 28 2015,2120.79
May 27 2015,2123.48
May 26 2015,2104.20
May 22 2015,2126.06
May 21 2015,2130.82
May 20 2015,2125.85
May 19 2015,2127.83
May 18 2015,2129.20
May 15 2015,2122.73
May 14 2015,2121.10
May 13 2015,2098.48
May 12 2015,2099.12
May 11 2015,2105.33
May 08 2015,2116.10
May 07 2015,2088.00
May 06 2015,2080.15
May 05 2015,2089.46
May 04 2015,2114.49
May 01 2015,2108.29
Apr 30 2015,2085.51
Apr 29 2015,2106.85
Apr 28 2015,2114.76
Apr 27 2015,2108.92
Apr 24 2015,2117.69
Apr 23 2015,2112.93
Apr 22 2015,2107.96
Apr 21 2015,2097.29
Apr 20 2015,2100.40
Apr 17 2015,2081.18
Apr 16 2015,2104.99
Apr 15 2015,2106.63
Apr 14 2015,2095.84
Apr 13 2015,2092.43
Apr 10 2015,2102.06
Apr 09 2015,2091.18
Apr 08 2015,2081.90
Apr 07 2015,2076.33
Apr 06 2015,2080.62
Apr 02 2015,2066.96
Apr 01 2015,2059.69
Mar 31 2015,2067.89
Mar 30 2015,2086.24
Mar 27 2015,2061.02
Mar 26 2015,2056.15
Mar 25 2015,2061.05
Mar 24 2015,2091.50
Mar 23 2015,2104.42
Mar 20 2015,2108.10
Mar 19 2015,2089.27
Mar 18 2015,2099.50
Mar 17 2015,2074.28
Mar 16 2015,2081.19
Mar 13 2015,2053.40
Mar 12 2015,2065.95
Mar 11 2015,2040.24
Mar 10 2015,2044.16
Mar 09 2015,2079.43
Mar 06 2015,2071.26
Mar 05 2015,2101.04
Mar 04 2015,2098.53
Mar 03 2015,2107.78
Mar 02 2015,2117.39
Feb 27 2015,2104.50
Feb 26 2015,2110.74
Feb 25 2015,2113.86
Feb 24 2015,2115.48
Feb 23 2015,2109.66
Feb 20 2015,2110.30
Feb 19 2015,2097.45
Feb 18 2015,2099.68
Feb 17 2015,2100.34
Feb 13 2015,2096.99
Feb 12 2015,2088.48
Feb 11 2015,2068.53
Feb 10 2015,2068.59
Feb 09 2015,2046.74
Feb 06 2015,2055.47
Feb 05 2015,2062.52
Feb 04 2015,2041.51
Feb 03 2015,2050.03
Feb 02 2015,2020.85
Jan 30 2015,1994.99
Jan 29 2015,2021.25
Jan 28 2015,2002.16
Jan 27 2015,2029.55
Jan 26 2015,2057.09
Jan 23 2015,2051.82
Jan 22 2015,2063.15
Jan 21 2015,2032.12
Jan 20 2015,2022.55
Jan 16 2015,2019.42
Jan 15 2015,1992.67
Jan 14 2015,2011.27
Jan 13 2015,2023.03
Jan 12 2015,2028.26
Jan 09 2015,2044.81
Jan 08 2015,2062.14
Jan 07 2015,2025.90
Jan 06 2015,2002.61
Jan 05 2015,2020.58
Jan 02 2015,2058.20
Dec 31 2014,2058.90
Dec 30 2014,2080.35
Dec 29 2014,2090.57
Dec 26 2014,2088.77
Dec 24 2014,2081.88
Dec 23 2014,2082.17
Dec 22 2014,2078.54
Dec 19 2014,2070.65
Dec 18 2014,2061.23
Dec 17 2014,2012.89
Dec 16 2014,1972.74
Dec 15 2014,1989.63
Dec 12 2014,2002.33
Dec 11 2014,2035.33
Dec 10 2014,2026.14
Dec 09 2014,2059.82
Dec 08 2014,2060.31
Dec 05 2014,2075.37
Dec 04 2014,2071.92
Dec 03 2014,2074.33
Dec 02 2014,2066.55
Dec 01 2014,2053.44
Nov 28 2014,2067.56
Nov 26 2014,2072.83
Nov 25 2014,2067.03
Nov 24 2014,2069.41
Nov 21 2014,2063.50
Nov 20 2014,2052.75
Nov 19 2014,2048.72
Nov 18 2014,2051.80
Nov 17 2014,2041.32
Nov 14 2014,2039.82
Nov 13 2014,2039.33
Nov 12 2014,2038.25
Nov 11 2014,2039.68
Nov 10 2014,2038.26
Nov 07 2014,2031.92
Nov 06 2014,2031.21
Nov 05 2014,2023.57
Nov 04 2014,2012.10
Nov 03 2014,2017.81
Oct 31 2014,2018.05
Oct 30 2014,1994.65
Oct 29 2014,1982.30
Oct 28 2014,1985.05
Oct 27 2014,1961.63
Oct 24 2014,1964.58
Oct 23 2014,1950.82
Oct 22 2014,1927.11
Oct 21 2014,1941.28
Oct 20 2014,1904.01
Oct 17 2014,1886.76
Oct 16 2014,1862.76
Oct 15 2014,1862.49
Oct 14 2014,1877.70
Oct 13 2014,1874.74
Oct 10 2014,1906.13
Oct 09 2014,1928.21
Oct 08 2014,1968.89
Oct 07 2014,1935.10
Oct 06 2014,1964.82
Oct 03 2014,1967.90
Oct 02 2014,1946.17
Oct 01 2014,1946.16
Sep 30 2014,1972.29
Sep 29 2014,1977.80
Sep 26 2014,1982.85
Sep 25 2014,1965.99
Sep 24 2014,1998.30
Sep 23 2014,1982.77
Sep 22 2014,1994.29
Sep 19 2014,2010.40
Sep 18 2014,2011.36
Sep 17 2014,2001.57
Sep 16 2014,1998.98
Sep 15 2014,1984.13
Sep 12 2014,1985.54
Sep 11 2014,1997.45
Sep 10 2014,1995.69
Sep 09 2014,1988.44
Sep 08 2014,2001.54
Sep 05 2014,2007.71
Sep 04 2014,1997.65
Sep 03 2014,2000.72
Sep 02 2014,2002.28
Aug 29 2014,2003.37
Aug 28 2014,1996.74
Aug 27 2014,2000.12
Aug 26 2014,2000.02
Aug 25 2014,1997.92
Aug 22 2014,1988.40
Aug 21 2014,1992.37
Aug 20 2014,1986.51
Aug 19 2014,1981.60
Aug 18 2014,1971.74
Aug 15 2014,1955.06
Aug 14 2014,1955.18
Aug 13 2014,1946.72
Aug 12 2014,1933.75
Aug 11 2014,1936.92
Aug 08 2014,1931.59
Aug 07 2014,1909.57
Aug 06 2014,1920.24
Aug 05 2014,1920.21
Aug 04 2014,1938.99
Aug 01 2014,1925.15
Jul 31 2014,1930.67
Jul 30 2014,1970.07
Jul 29 2014,1969.95
Jul 28 2014,1978.91
Jul 25 2014,1978.34
Jul 24 2014,1987.98
Jul 23 2014,1987.01
Jul 22 2014,1983.53
Jul 21 2014,1973.63
Jul 18 2014,1978.22
Jul 17 2014,1958.12
Jul 16 2014,1981.57
Jul 15 2014,1973.28
Jul 14 2014,1977.10
Jul 11 2014,1967.57
Jul 10 2014,1964.68
Jul 09 2014,1972.83
Jul 08 2014,1963.71
Jul 07 2014,1977.65
Jul 03 2014,1985.44
Jul 02 2014,1974.62
Jul 01 2014,1973.32
Jun 30 2014,1960.23
Jun 27 2014,1960.96
Jun 26 2014,1957.22
Jun 25 2014,1959.53
Jun 24 2014,1949.98
Jun 23 2014,1962.61
Jun 20 2014,1962.87
Jun 19 2014,1959.48
Jun 18 2014,1956.98
Jun 17 2014,1941.99
Jun 16 2014,1937.78
Jun 13 2014,1936.16
Jun 12 2014,1930.11
Jun 11 2014,1943.89
Jun 10 2014,1950.79
Jun 09 2014,1951.27
Jun 06 2014,1949.44
Jun 05 2014,1940.46
Jun 04 2014,1927.88
Jun 03 2014,1924.24
Jun 02 2014,1924.97
May 30 2014,1923.57
May 29 2014,1920.03
May 28 2014,1909.78
May 27 2014,1911.91
May 23 2014,1900.53
May 22 2014,1892.49
May 21 2014,1888.03
May 20 2014,1872.83
May 19 2014,1885.08
May 16 2014,1877.86
May 15 2014,1870.85
May 14 2014,1888.53
May 13 2014,1897.45
May 12 2014,1896.65
May 09 2014,1878.48
May 08 2014,1875.63
May 07 2014,1878.21
May 06 2014,1867.72
May 05 2014,1884.66
May 02 2014,1881.14
May 01 2014,1883.68
Apr 30 2014,1883.95
Apr 29 2014,1878.33
Apr 28 2014,1869.43
Apr 25 2014,1863.40
Apr 24 2014,1878.61
Apr 23 2014,1875.39
Apr 22 2014,1879.55
Apr 21 2014,1871.89
Apr 17 2014,1864.85
Apr 16 2014,1862.31
Apr 15 2014,1842.98
Apr 14 2014,1830.61
Apr 11 2014,1815.69
Apr 10 2014,1833.08
Apr 09 2014,1872.18
Apr 08 2014,1851.96
Apr 07 2014,1845.04
Apr 04 2014,1865.09
Apr 03 2014,1888.77
Apr 02 2014,1890.90
Apr 01 2014,1885.52
Mar 31 2014,1872.34
Mar 28 2014,1857.62
Mar 27 2014,1849.04
Mar 26 2014,1852.56
Mar 25 2014,1865.62
Mar 24 2014,1857.44
Mar 21 2014,1866.52
Mar 20 2014,1872.01
Mar 19 2014,1860.77
Mar 18 2014,1872.25
Mar 17 2014,1858.83
Mar 14 2014,1841.13
Mar 13 2014,1846.34
Mar 12 2014,1868.20
Mar 11 2014,1867.63
Mar 10 2014,1877.17
Mar 07 2014,1878.04
Mar 06 2014,1877.03
Mar 05 2014,1873.81
Mar 04 2014,1873.91
Mar 03 2014,1845.73
Feb 28 2014,1859.45
Feb 27 2014,1854.29
Feb 26 2014,1845.16
Feb 25 2014,1845.12
Feb 24 2014,1847.61
Feb 21 2014,1836.25
Feb 20 2014,1839.78
Feb 19 2014,1828.75
Feb 18 2014,1840.76
Feb 14 2014,1838.63
Feb 13 2014,1829.83
Feb 12 2014,1819.26
Feb 11 2014,1819.75
Feb 10 2014,1799.84
Feb 07 2014,1797.02
Feb 06 2014,1773.43
Feb 05 2014,1751.64
Feb 04 2014,1755.20
Feb 03 2014,1741.89
Jan 31 2014,1782.59
Jan 30 2014,1794.19
Jan 29 2014,1774.20
Jan 28 2014,1792.50
Jan 27 2014,1781.56
Jan 24 2014,1790.29
Jan 23 2014,1828.46
Jan 22 2014,1844.86
Jan 21 2014,1843.80
Jan 17 2014,1838.70
Jan 16 2014,1845.89
Jan 15 2014,1848.38
Jan 14 2014,1838.88
Jan 13 2014,1819.20
Jan 10 2014,1842.37
Jan 09 2014,1838.13
Jan 08 2014,1837.49
Jan 07 2014,1837.88
Jan 06 2014,1826.77
Jan 03 2014,1831.37
Jan 02 2014,1831.98
Dec 31 2013,1848.36
Dec 30 2013,1841.07
Dec 27 2013,1841.40
Dec 26 2013,1842.02
Dec 24 2013,1833.32
Dec 23 2013,1827.99
Dec 20 2013,1818.32
Dec 19 2013,1809.60
Dec 18 2013,1810.65
Dec 17 2013,1781.00
Dec 16 2013,1786.54
Dec 13 2013,1775.32
Dec 12 2013,1775.50
Dec 11 2013,1782.22
Dec 10 2013,1802.62
Dec 09 2013,1808.37
Dec 06 2013,1805.09
Dec 05 2013,1785.03
Dec 04 2013,1792.81
Dec 03 2013,1795.15
Dec 02 2013,1800.90
Nov 29 2013,1805.81
Nov 27 2013,1807.23
Nov 26 2013,1802.75
Nov 25 2013,1802.48
Nov 22 2013,1804.76
Nov 21 2013,1795.85
Nov 20 2013,1781.37
Nov 19 2013,1787.87
Nov 18 2013,1791.53
Nov 15 2013,1798.18
Nov 14 2013,1790.62
Nov 13 2013,1782.00
Nov 12 2013,1767.69
Nov 11 2013,1771.89
Nov 08 2013,1770.61
Nov 07 2013,1747.15
Nov 06 2013,1770.49
Nov 05 2013,1762.97
Nov 04 2013,1767.93
Nov 01 2013,1761.64
Oct 31 2013,1756.54
Oct 30 2013,1763.31
Oct 29 2013,1771.95
Oct 28 2013,1762.11
Oct 25 2013,1759.77
Oct 24 2013,1752.07
Oct 23 2013,1746.38
Oct 22 2013,1754.67
Oct 21 2013,1744.66
Oct 18 2013,1744.50
Oct 17 2013,1733.15
Oct 16 2013,1721.54
Oct 15 2013,1698.06
Oct 14 2013,1710.14
Oct 11 2013,1703.20
Oct 10 2013,1692.56
Oct 09 2013,1656.40
Oct 08 2013,1655.45
Oct 07 2013,1676.12
Oct 04 2013,1690.50
Oct 03 2013,1678.66
Oct 02 2013,1693.87
Oct 01 2013,1695.00
Sep 30 2013,1681.55
Sep 27 2013,1691.75
Sep 26 2013,1698.67
Sep 25 2013,1692.77
Sep 24 2013,1697.42
Sep 23 2013,1701.84
Sep 20 2013,1709.91
Sep 19 2013,1722.34
Sep 18 2013,1725.52
Sep 17 2013,1704.76
Sep 16 2013,1697.60
Sep 13 2013,1687.99
Sep 12 2013,1683.42
Sep 11 2013,1689.13
Sep 10 2013,1683.99
Sep 09 2013,1671.71
Sep 06 2013,1655.17
Sep 05 2013,1655.08
Sep 04 2013,1653.08
Sep 03 2013,1639.77
Aug 30 2013,1632.97
Aug 29 2013,1638.17
Aug 28 2013,1634.96
Aug 27 2013,1630.48
Aug 26 2013,1656.78
Aug 23 2013,1663.50
Aug 22 2013,1656.96
Aug 21 2013,1642.80
Aug 20 2013,1652.35
